CO,NO2,O3,AQI,CO AQI,NO2 AQI,O3 AQI,PM2.5 AQI
0.0423776730894863,0.0001844635431041,0.1273276911388489,80,9.0,45.0,33.0,80.0
0.0439272336661629,0.000191220983598,0.1211470935839982,91,9.0,38.0,48.0,91.0
0.0439272336661629,0.0003474237631162,0.1207806367237361,74,10.0,39.0,74.0,69.0
0.035992828352717,0.0002945692873242,0.1251976317077197,71,13.0,58.0,71.0,71.0
0.0391199216246439,0.0004910834383076,0.1232801795814662,65,14.0,51.0,47.0,65.0
0.0405484293297603,0.0002629137306938,0.1182897835969424,93,15.0,48.0,93.0,75.0
0.0405484293297603,0.0002178476570406,0.1201422326266257,87,14.0,50.0,87.0,74.0
0.0405484293297603,0.0003028390802946,0.1194298274683218,77,14.0,42.0,42.0,77.0
0.0368648953735672,0.0003098408249739,0.1144892912229776,111,9.0,31.0,44.0,111.0
0.0333886429451207,0.0001771353563525,0.1176686286925771,85,11.0,42.0,77.0,85.0
0.0333886429451207,8.188833453456203e-05,0.1208518669008697,56,16.0,38.0,34.0,56.0
0.0267839469015485,2.4106228011068006e-05,0.149157192503272,41,3.0,17.0,41.0,27.0
0.0326387340220033,3.012482692304909e-05,0.1369169852586038,38,3.0,13.0,38.0,30.0
0.0382486768066721,0.0002563191519583,0.1400702297686938,36,6.0,32.0,30.0,36.0
0.0374107461315254,0.0003390271758451,0.1198111410735295,38,7.0,36.0,35.0,38.0
0.0374107461315254,0.0004326410708015,0.1236528009175731,55,9.0,36.0,33.0,55.0
0.0411823298781935,0.0003668628487501,0.1253603994845813,56,10.0,39.0,41.0,56.0
0.0375483731080941,0.0004079273914095,0.1172005909748564,62,11.0,38.0,37.0,62.0
0.0349527802800868,0.0002488692116456,0.1169317141174775,68,11.0,39.0,40.0,68.0
0.0310256015509235,0.0001256729883606,0.1127405688166141,47,13.0,41.0,44.0,47.0
0.0308851934969294,0.0002446288708596,0.1151404678821076,45,10.0,45.0,32.0,33.0
0.0308851934969294,0.0003133253485428,0.1146781966089717,69,13.0,44.0,34.0,69.0
0.0308851934969294,0.0001757386257992,0.1128376072275928,52,13.0,32.0,28.0,52.0
0.0362237021326865,0.0002090523339325,0.1132403120224233,58,8.0,27.0,28.0,58.0
0.0362237021326865,0.0002090523339325,0.1106229533939804,61,11.0,41.0,28.0,61.0
0.0362237021326865,0.0004888637513901,0.1093814496637651,59,15.0,38.0,36.0,59.0
0.0421653240918934,0.000279177300399,0.1118364110588554,76,13.0,41.0,36.0,76.0
0.0421653240918934,0.0003195227589213,0.1340324688225362,84,13.0,34.0,30.0,84.0
0.0390269681811167,0.0002740033378357,0.1228930130600409,66,9.0,36.0,39.0,66.0
0.037797968390628,0.0001905557720024,0.1180111593963801,64,11.0,35.0,44.0,64.0
0.0373548587763227,0.0001439872986941,0.1294915834862192,64,9.0,27.0,41.0,64.0
0.0352155379950851,0.0002571915217013,0.1234417790893393,43,10.0,32.0,29.0,43.0
0.0371032649647796,0.0001497073390054,0.1244311667978236,48,11.0,39.0,34.0,48.0
0.0374165693440349,0.0001392825913659,0.1227480138574861,39,13.0,35.0,39.0,38.0
0.0335315335859834,0.0002841618843375,0.1237292587756587,40,11.0,40.0,29.0,38.0
0.0375145114958127,0.0005756739992645,0.1252607703208393,47,16.0,47.0,11.0,47.0
0.0375145114958127,0.0005114816055555,0.1288819381627104,64,16.0,55.0,16.0,64.0
0.033101636916385,0.0001916410983539,0.1271513104438244,50,16.0,44.0,16.0,50.0
0.0369364470243297,0.0002841688474289,0.1183303184806799,42,11.0,42.0,31.0,41.0
0.0370209999382339,0.0003160091837922,0.1215082799564933,63,17.0,51.0,23.0,63.0
0.0348319821059556,0.0001942650851559,0.1186577528714631,59,17.0,38.0,36.0,59.0
0.0348319821059556,0.0003268050743242,0.1292876331400375,51,15.0,36.0,32.0,51.0
0.0345588438212725,0.0002009897580136,0.1308146119117183,56,9.0,35.0,30.0,56.0
0.0371942780911765,0.0002462912234476,0.1348260641097452,70,8.0,31.0,34.0,70.0
0.028998730704176,0.000241451198235,0.1282155662774497,74,9.0,28.0,31.0,74.0
0.028998730704176,0.0001303219347399,0.1189591082824418,44,9.0,33.0,36.0,44.0
0.028998730704176,6.992999624341563e-05,0.1159136332571016,32,8.0,32.0,31.0,31.0
0.0415223388845257,0.0002597028214949,0.117794841527889,40,9.0,40.0,31.0,33.0
0.0352466413419598,0.0002799136523161,0.118659441911858,38,10.0,38.0,26.0,35.0
0.0350898390628985,0.0002799136523161,0.1362884586578507,53,14.0,41.0,24.0,53.0
0.0419006049632848,0.0002486692974342,0.1278330534696038,52,11.0,40.0,27.0,52.0
0.0402174033224412,0.0002299789048264,0.127771496772712,45,14.0,37.0,29.0,45.0
0.0354318059980719,0.0001308426606144,0.1263901271102723,40,13.0,40.0,36.0,38.0
0.0350668951868862,0.0001959265355252,0.1302871853112623,43,13.0,43.0,31.0,32.0
0.0401848368346521,0.0004246316966598,0.1325176805257236,62,14.0,38.0,26.0,62.0
0.0401848368346521,0.0003153916622976,0.1275559365748819,78,11.0,50.0,15.0,78.0
0.0324036768863462,0.0001308317368965,0.1225817427038627,34,6.0,26.0,34.0,28.0
0.0385639145970181,0.0003375234373378,0.1229109689592795,56,8.0,28.0,32.0,56.0
0.0338716991245603,0.0001991067726794,0.1325135902591617,67,8.0,21.0,29.0,67.0
0.0338665250179475,0.0002393792559586,0.1583574189463359,35,8.0,35.0,27.0,32.0
0.037377371156274,0.0003542964113874,0.1274442076682505,38,10.0,36.0,27.0,38.0
0.0388057827949359,0.0001979726948774,0.1480051726102203,38,13.0,31.0,33.0,38.0
0.035988602787241,0.0002625656779854,0.1394379585980779,69,9.0,33.0,31.0,69.0
0.0375202035256542,0.0005330670974215,0.1367458403109926,54,10.0,28.0,26.0,54.0
0.0384241826832131,0.000457546249096,0.1288982746963527,67,9.0,24.0,30.0,67.0
0.035910192877039,0.0003314021159893,0.1325795352458393,68,9.0,33.0,24.0,68.0
0.040279459208233,0.0005490047042255,0.1374729871749296,82,13.0,32.0,19.0,82.0
0.040279459208233,0.0005490047042255,0.1262417391758255,62,14.0,37.0,20.0,62.0
0.040279459208233,0.000944003637414,0.1251899600028462,58,14.0,44.0,17.0,58.0
0.0348598265830848,0.0006702854390961,0.1256391492229942,68,15.0,50.0,11.0,68.0
0.0396454185247253,0.0003681769885586,0.124900482594914,66,11.0,41.0,26.0,66.0
0.0447594960784701,0.0002488973841535,0.130940660834257,40,11.0,33.0,33.0,40.0
0.0447594960784701,0.0003794414623338,0.1377646809142616,43,10.0,41.0,29.0,43.0
0.0447594960784701,0.0003794414623338,0.1321644484996236,45,11.0,42.0,22.0,45.0
0.0335859609990439,0.0003364187141413,0.1267340779303968,58,15.0,48.0,20.0,58.0
0.0337939150631284,0.0003347699274535,0.1301573985450533,55,15.0,50.0,26.0,55.0
0.040227860212309,0.0003719211090354,0.1258333772420351,56,16.0,53.0,30.0,56.0
0.0334766134619571,0.0001971215679076,0.1286370903253011,45,16.0,42.0,41.0,45.0
0.0339962318539475,0.0002836180992188,0.1402903979376499,56,13.0,35.0,33.0,56.0
0.0339962318539475,0.0001933935111832,0.1513757329171642,39,8.0,39.0,32.0,38.0
0.0327808521687845,0.0004175118411013,0.1297982780492371,43,8.0,39.0,31.0,43.0
0.0333720073103763,0.0004175118411013,0.1397575885056858,35,9.0,32.0,35.0,34.0
0.0308665055781472,0.0001894151500891,0.1385480910539041,42,7.0,21.0,33.0,42.0
0.0308665055781472,3.112968624917405e-05,0.1622719764708786,35,3.0,22.0,35.0,11.0
0.041115729987581,0.0004010399591363,0.1447707281744129,35,5.0,35.0,31.0,25.0
0.0340392878839103,0.0004010399591363,0.1329336436610922,31,5.0,31.0,31.0,31.0
0.0347426030729759,0.0003002664979047,0.1308201501151525,33,8.0,31.0,33.0,30.0
0.0254801053263536,0.0003002664979047,0.1709298342465631,31,7.0,27.0,31.0,22.0
0.0334773771464683,0.0001777901925378,0.1298667639493393,38,8.0,27.0,36.0,38.0
0.0334773771464683,0.0001777901925378,0.1148286387323847,46,8.0,46.0,16.0,37.0
0.0307861502103191,0.0001777901925378,0.1106863990425595,52,9.0,36.0,30.0,52.0
0.0364530868828142,0.000904984152124,0.1267181272512396,54,10.0,28.0,28.0,54.0
0.0365542772267225,0.0003676873894719,0.1334087836818799,56,7.0,37.0,29.0,56.0
0.0343577861785743,0.0002826615527736,0.1324431151151097,55,9.0,36.0,37.0,55.0
0.0365669913589799,0.0003389956982572,0.1331416219472322,66,11.0,44.0,33.0,66.0
0.0357311192194507,0.0002348660782444,0.1463837176560736,77,14.0,38.0,37.0,77.0
0.0360499098896827,0.0002806073886449,0.1308722040203677,81,6.0,29.0,39.0,81.0
0.0284689292311548,0.0002806073886449,0.123845629394002,60,3.0,21.0,35.0,60.0
0.0355473943054525,0.0008044323476493,0.1140808463096136,72,8.0,34.0,42.0,72.0
0.0368486593894274,8.172790890731145e-05,0.127262998612975,45,6.0,34.0,36.0,45.0
0.0368486593894274,0.0003230182587074,0.1344315929768013,38,6.0,24.0,38.0,36.0
0.0331272220044098,0.0001291405933442,0.1238277778028918,41,2.0,5.0,41.0,12.0
0.0331272220044098,0.0001291405933442,0.1178274631257911,41,6.0,27.0,27.0,41.0
0.0331272220044098,0.000209546822307,0.1178266935724789,41,5.0,25.0,41.0,40.0
0.0416630394756617,9.016206943495496e-05,0.1153563261367839,39,5.0,29.0,39.0,30.0
0.0373022562209823,0.0002497153182047,0.1142806485294812,42,9.0,36.0,42.0,37.0
0.0395316332578491,0.0006525565870559,0.1157001090715001,45,9.0,38.0,35.0,45.0
0.0395316332578491,4.943136017588632e-05,0.1181888896240381,45,13.0,35.0,42.0,45.0
0.0362918823957289,0.0001555159396956,0.1447047293185575,43,7.0,39.0,43.0,29.0
0.0383226389311575,0.0002279610947737,0.127555338723234,43,9.0,43.0,39.0,31.0
0.0381458836428395,0.0005387896089812,0.1279927194117958,42,9.0,42.0,39.0,35.0
0.0361778102814998,0.0003659857611636,0.1320056021212973,56,10.0,49.0,44.0,56.0
0.0337207131087637,0.0004077273770233,0.1243853941559265,59,7.0,42.0,41.0,59.0
0.0390472635626627,0.0005817254423161,0.1402963250874879,43,8.0,42.0,37.0,43.0
0.0384562574326829,0.0002534462882309,0.1507078911160861,52,11.0,40.0,42.0,52.0
0.0403394002281823,0.0002612792806819,0.1590433495219995,45,7.0,40.0,45.0,45.0
0.0401077592604838,0.0002650145615915,0.1495190411805474,42,9.0,42.0,41.0,23.0
0.0350540096646889,0.000530117889866,0.144092082977234,39,8.0,37.0,39.0,28.0
0.0499001573771027,0.000381110880029,0.1370416491296603,43,7.0,32.0,43.0,36.0
0.0432988823648291,0.0003779621038118,0.1283045262097769,48,7.0,45.0,48.0,47.0
0.0366085879504525,0.0002468136663081,0.1326947957276736,52,8.0,33.0,40.0,52.0
0.037391845136865,0.0002468136663081,0.1238991719501907,41,3.0,20.0,41.0,29.0
0.0359776876866665,0.0001488697744206,0.136203378438892,43,6.0,28.0,43.0,31.0
0.0384101420640783,0.0001488697744206,0.1391287595033057,40,3.0,10.0,40.0,18.0
0.0417456142604174,0.0002853570040314,0.1458284109830239,52,6.0,24.0,40.0,52.0
0.0407000817358321,0.0002853570040314,0.1335856318473251,44,5.0,10.0,44.0,43.0
0.0304401125758757,0.0002853570040314,0.152781632370017,39,3.0,17.0,39.0,16.0
0.0460272394120498,0.0005764074155798,0.1320486961261436,37,5.0,30.0,37.0,23.0
0.040894158184511,0.0003398286723405,0.1237445021246782,46,8.0,32.0,43.0,46.0
0.036840129643663,0.0002756773319559,0.1265530884265364,55,8.0,32.0,47.0,55.0
0.040590278804285,0.0004953583702442,0.1261145174502793,47,9.0,31.0,37.0,47.0
0.0409498177468603,0.0001679473207331,0.1291369618339995,44,5.0,22.0,44.0,42.0
0.0400073006748984,0.0001470369606976,0.158487319946222,46,7.0,26.0,46.0,43.0
0.0380860322580356,0.0003917429130522,0.1456126421689371,44,6.0,30.0,44.0,40.0
0.0369893275201164,9.202546019292875e-05,0.1565668322672395,42,5.0,28.0,42.0,34.0
0.0369893275201164,0.0003041522286365,0.1485405117272702,45,3.0,29.0,45.0,21.0
0.0416132099926295,0.0002727038954856,0.1524617360347062,41,5.0,28.0,41.0,36.0
0.0453782364129833,0.0002207691209551,0.1399484595956242,54,7.0,33.0,47.0,54.0
0.0427717007696447,0.0001278099516638,0.1359055340289494,74,9.0,43.0,74.0,35.0
0.040415321402668,0.000593827839225,0.1435188573624096,51,9.0,35.0,47.0,51.0
0.0430139154195603,0.000290370051516,0.1508296281098681,64,5.0,35.0,50.0,64.0
0.0400183418880375,0.0002094169685732,0.1476608216761918,64,8.0,49.0,64.0,54.0
0.0361555069684829,0.0001603472446865,0.1379619119730206,57,7.0,40.0,50.0,57.0
0.0373047405276248,0.0002122966766693,0.1314034017389068,68,5.0,21.0,61.0,68.0
0.0434233020256963,0.0002504776348358,0.1303025186061308,77,8.0,27.0,77.0,60.0
0.0442653968930056,0.000306527064822,0.1317748278378882,54,6.0,25.0,39.0,54.0
0.0440880693495087,0.0001624151918803,0.1307720690965099,58,3.0,22.0,44.0,58.0
0.034733231813551,0.0001280032726131,0.1298094439638843,59,9.0,31.0,51.0,59.0
0.0397817380726169,0.0003403645521917,0.1354434826164348,59,7.0,27.0,44.0,59.0
0.0403869368186968,0.0003855749673674,0.1332302391528519,61,7.0,25.0,49.0,61.0
0.0403869368186968,0.0003810297930611,0.1290793567895343,64,7.0,28.0,50.0,64.0
0.0433661863207633,0.0002102753205689,0.1340521840129392,69,3.0,15.0,50.0,69.0
0.0425257310271083,0.0001745315530569,0.139428049325884,64,3.0,17.0,51.0,64.0
0.0376552309474056,0.0001745315530569,0.1397817565283871,54,2.0,12.0,42.0,54.0
0.0432287268340404,0.0003942736948372,0.1374079436063185,63,6.0,28.0,45.0,63.0
0.0395127329975199,0.000257228362063,0.1416777308885537,71,7.0,28.0,45.0,71.0
0.043223157517321,0.0001450299896532,0.141249552369058,73,6.0,28.0,49.0,73.0
0.0356191135942785,9.908789777421652e-05,0.143197423331912,54,7.0,26.0,54.0,53.0
0.0360666289925422,0.0002580122381913,0.1428568309094016,67,9.0,37.0,67.0,60.0
0.0407146178185767,0.0001612624288757,0.1453335434197765,68,3.0,23.0,46.0,68.0
0.03525279462336,0.0001612624288757,0.1424710899590843,54,3.0,16.0,39.0,54.0
0.0388082638382747,0.0001612624288757,0.1548387621726333,44,2.0,10.0,43.0,44.0
0.0308756157755721,0.0001612624288757,0.174778550863192,40,2.0,9.0,40.0,31.0
0.033816963434205,0.0001612624288757,0.1839717417762153,43,3.0,20.0,43.0,43.0
0.0402625203132459,0.0001682066149781,0.1413499975603441,56,7.0,41.0,44.0,56.0
0.0382216348856022,0.0001567469153086,0.1328643560408984,71,8.0,48.0,71.0,63.0
0.0351056270301193,0.0002369837748118,0.1353166751228335,97,9.0,38.0,97.0,63.0
0.0351056270301193,0.0001685029419603,0.1382108181714427,65,5.0,23.0,44.0,65.0
0.0389323122799231,7.624038586905538e-05,0.1414028555154202,56,3.0,15.0,43.0,56.0
0.0413640588521782,8.191604138115682e-05,0.1401591151952151,66,3.0,26.0,43.0,66.0
0.0398185044815975,0.0002001215616473,0.1383742839097391,75,5.0,26.0,64.0,75.0
0.0402651466429063,0.0001795464922906,0.1382114291190516,79,6.0,35.0,67.0,79.0
0.0426176190376101,0.0003759200626516,0.138908922672213,70,5.0,18.0,42.0,70.0
0.0406644195318049,0.000217183594941,0.1395250742537938,61,3.0,18.0,44.0,61.0
0.038213253021224,0.0001137819417635,0.1390493810176261,61,3.0,12.0,49.0,61.0
0.0383378602564172,0.0001257853291462,0.1447262614964826,65,3.0,11.0,51.0,65.0
0.0371400043368182,0.0001257853291462,0.141882122218218,60,3.0,11.0,41.0,60.0
0.0408978611230677,0.0002547067415433,0.1453686952590327,61,3.0,18.0,48.0,61.0
0.0408978611230677,0.0001173661403299,0.1453073471670256,60,3.0,20.0,46.0,60.0
0.0369460172951065,0.0001633900319574,0.1461931094526626,54,3.0,12.0,46.0,54.0
0.0387661308049991,0.0001588076993356,0.144412264227806,60,3.0,19.0,47.0,60.0
0.0338840335607385,0.0001588076993356,0.1451029777526241,48,2.0,8.0,44.0,48.0
0.0379608143120843,0.0001370950667478,0.1473321989178034,54,3.0,19.0,48.0,54.0
0.0365797653794134,0.0001618317383107,0.1384116930171104,60,5.0,22.0,44.0,60.0
0.0347430482506605,0.0001618317383107,0.141129016876161,62,2.0,13.0,44.0,62.0
0.034794304519877,6.961687904546819e-05,0.1623390913008957,55,5.0,27.0,43.0,55.0
0.0353713980868899,0.0001328031357842,0.1833577305077731,56,2.0,12.0,43.0,56.0
0.0399654787033627,8.029977160205283e-05,0.1516838272359341,57,5.0,20.0,42.0,57.0
0.0371429916114212,0.0001551260793348,0.14792066812509,59,6.0,46.0,58.0,59.0
0.0371429916114212,0.0002418963995295,0.1392113268374808,64,6.0,36.0,51.0,64.0
0.0309426204151276,0.0001626596786081,0.144817769527374,67,3.0,23.0,38.0,67.0
0.0377059578895409,0.0002638208133188,0.1385810390684121,65,3.0,13.0,47.0,65.0
0.0377059578895409,0.0001274682581424,0.1351909935473824,69,3.0,17.0,50.0,69.0
0.0351230464875549,0.000157860078616,0.1480209380387634,60,2.0,11.0,41.0,60.0
0.0369701161980472,0.0001250011409865,0.1470875740050647,58,2.0,8.0,44.0,58.0
0.0354698337614386,0.0001449775451689,0.15282628524483,62,2.0,8.0,46.0,62.0
0.0341769158840034,0.0001231646456289,0.149269327521261,72,5.0,18.0,45.0,72.0
0.0345113151820663,0.0002285009686601,0.1454100310801845,63,5.0,20.0,45.0,63.0
0.0357229951768962,0.0001847370949689,0.1430245265364041,59,3.0,19.0,49.0,59.0
0.0344557523052761,0.000188985330169,0.1425939947366111,58,5.0,23.0,41.0,58.0
0.0320823863148553,0.0001834902650443,0.142422556877076,56,3.0,14.0,43.0,56.0
0.0280265137553096,7.886232211259795e-05,0.1426475260800014,47,2.0,8.0,41.0,47.0
0.0339008513837909,0.0001633030189516,0.1357140927862655,46,2.0,14.0,46.0,44.0
0.0273145902901772,6.018405110805544e-05,0.1318957805632987,52,5.0,25.0,39.0,52.0
0.0351649522781223,9.78744137682538e-05,0.1375264376401319,51,5.0,25.0,42.0,51.0
0.0323628192285843,0.0001856081507866,0.1363013237714191,63,6.0,26.0,58.0,63.0
0.0341844707727287,0.0001663326693232,0.1334686577319534,90,7.0,33.0,90.0,64.0
0.0296553506688562,0.0001050740616734,0.1355988090142427,77,5.0,20.0,77.0,57.0
0.0306044541096531,7.160683890103129e-05,0.1355988090142427,58,6.0,35.0,43.0,58.0
0.0306044541096531,7.160683890103129e-05,0.1358048170804403,66,7.0,44.0,54.0,66.0
0.0377610586583454,0.0001735152104706,0.1378002300572058,68,5.0,24.0,43.0,68.0
0.0368752146498011,0.0002324432107314,0.1354196136212667,72,6.0,36.0,38.0,72.0
0.0368752146498011,0.0002917279540642,0.1314238674430569,75,5.0,22.0,41.0,75.0
0.0332769267260887,0.000100036620834,0.131141214466223,68,3.0,21.0,48.0,68.0
0.0329592224525596,8.5354215116204e-05,0.1320461183785833,64,3.0,12.0,44.0,64.0
0.0292846094816799,0.0001148481985253,0.1335520535852711,53,3.0,16.0,35.0,53.0
0.0325888209044795,0.0001148481985253,0.1349002122878458,55,3.0,18.0,31.0,55.0
0.0275895399972679,7.09512551111102e-05,0.1325035616754924,39,3.0,18.0,31.0,39.0
0.0277120210230233,8.517940295856569e-05,0.1330932825803193,51,5.0,21.0,33.0,51.0
0.0326401981417421,0.0001010598352876,0.1359796375035664,61,5.0,22.0,44.0,61.0
0.027658320963371,0.0001306056365137,0.1326728910207187,68,5.0,23.0,61.0,68.0
0.0352533087134212,0.0001239446864928,0.1395070552825337,71,5.0,22.0,64.0,71.0
0.0352533087134212,0.0001330211089224,0.1375347301363363,61,3.0,19.0,33.0,61.0
0.0322633124887806,0.0001597777154528,0.1379697024821651,59,3.0,17.0,43.0,59.0
0.0321467258036,6.932930321436971e-05,0.1371879939638771,63,3.0,18.0,48.0,63.0
0.0296644270419949,0.0001020974661134,0.1395357719364104,60,5.0,21.0,50.0,60.0
0.0272076121251959,0.0001138739406902,0.1372877529859913,60,5.0,20.0,46.0,60.0
0.0272076121251959,0.000104761571972,0.1368910012060344,142,2.0,24.0,47.0,142.0
0.0274503978165058,9.302309495120688e-05,0.1334603429557852,76,2.0,13.0,47.0,76.0
0.0306168310344089,0.0001644550211494,0.1347472369670298,61,3.0,19.0,48.0,61.0
0.0295861214399212,0.0001796618419017,0.1334836514124103,65,3.0,23.0,50.0,65.0
0.0340301096439217,0.00016724815117,0.1362653302600182,66,5.0,29.0,64.0,66.0
0.0340301096439217,0.0001461918727726,0.1354648619889639,68,5.0,25.0,44.0,68.0
0.0347760170698018,0.0001035345194395,0.1363243311643024,70,3.0,16.0,50.0,70.0
0.0366676859557473,0.0001522611653859,0.1356567695916813,66,3.0,21.0,42.0,66.0
0.035547985313473,0.0001324369659413,0.1359436064957997,68,5.0,18.0,49.0,68.0
0.0363569483631588,0.0001677127875154,0.1346849650144007,60,5.0,22.0,46.0,60.0
0.0358713307602148,0.00013665479763,0.1345907397430663,58,3.0,16.0,46.0,58.0
0.0338141880929327,8.96802812348672e-05,0.1345327198504832,59,3.0,25.0,46.0,59.0
0.0338926948606824,7.119974179656027e-05,0.1327171623706256,61,3.0,18.0,46.0,61.0
0.0311809163540469,7.036862371020768e-05,0.1355339437722586,60,3.0,20.0,46.0,60.0
0.0274476957746122,0.0001077362667114,0.1358783129727875,60,5.0,28.0,46.0,60.0
0.0301974695175758,8.552512993092347e-05,0.1340780865075946,61,5.0,21.0,46.0,61.0
0.0306782722473014,0.0001887190876188,0.1381654990302219,70,5.0,27.0,43.0,70.0
0.0328276976942877,0.0001462803193134,0.1370623260735886,75,3.0,31.0,36.0,75.0
0.036771245306088,0.0001819173194234,0.1403732448815705,75,3.0,20.0,42.0,75.0
0.0324470891056229,0.0001819173194234,0.1361834108828922,75,3.0,18.0,45.0,75.0
0.0379026174040029,9.120730701739688e-05,0.1360048865168159,66,2.0,10.0,44.0,66.0
0.0244244839995996,6.108842425280648e-05,0.1378609664814347,59,3.0,12.0,44.0,59.0
0.0283209402114033,8.475897312027939e-05,0.136106780501205,56,6.0,29.0,42.0,56.0
0.0243585421868348,9.788206146993352e-05,0.1364408135413546,61,6.0,27.0,36.0,61.0
0.0288086685227339,0.0001027182734105,0.1367354393004793,61,5.0,20.0,43.0,61.0
0.0244120764426568,6.11349132668434e-05,0.1398435131141288,57,5.0,22.0,42.0,57.0
0.0244120764426568,7.657110836586471e-05,0.1342098712920575,60,5.0,26.0,46.0,60.0
0.0267651505617992,8.703786731344799e-05,0.1293215751647402,61,8.0,38.0,46.0,61.0
0.0302052199840417,0.0001753102405927,0.1285731494426183,49,8.0,33.0,49.0,46.0
0.0274946996270899,0.0001286126671703,0.1271249906134766,52,5.0,24.0,45.0,52.0
0.0299105811864011,0.0001732259494245,0.1289835967719061,56,5.0,31.0,49.0,56.0
0.0291054546832915,0.0001506864382108,0.1320923858653873,65,5.0,23.0,40.0,65.0
0.0320887714624269,0.0001131216267821,0.1326123625039493,60,3.0,15.0,58.0,60.0
0.0312638767063485,0.0001314109831582,0.1322597265242971,80,5.0,16.0,80.0,63.0
0.0295108556747311,0.0002382039239648,0.1304223985354633,59,6.0,25.0,50.0,59.0
0.031906627118574,0.0001522752427262,0.1294666677712846,51,5.0,22.0,50.0,51.0
0.0199225880205547,0.0001286241313209,0.1301394171863228,50,6.0,30.0,44.0,50.0
0.0342093668877933,0.000278558291029,0.1324367225169575,53,8.0,40.0,45.0,53.0
0.0364744849502886,0.0001632827361716,0.1330904563705014,50,6.0,28.0,34.0,50.0
0.0364805405965226,0.0002122854639309,0.1322761178016103,54,5.0,20.0,47.0,54.0
0.0429965183138665,0.0001507233606313,0.132670760154668,52,5.0,21.0,50.0,52.0
0.0429965183138665,0.0001394245807904,0.1310063901196038,55,6.0,29.0,38.0,55.0
0.037026505917295,0.0001164822024292,0.1306994855403347,52,3.0,18.0,36.0,52.0
0.0521105387463514,0.0001676965621299,0.1332699507474335,35,3.0,12.0,35.0,25.0
0.0414084973316091,0.0001590645059067,0.1332987946713367,41,2.0,10.0,41.0,35.0
0.047093471086824,7.482156050259798e-05,0.1362727161775382,56,6.0,25.0,49.0,56.0
0.0487526878714355,0.0002134693082083,0.1331045180558595,59,7.0,25.0,49.0,59.0
0.0369689427555928,9.893528476818938e-05,0.13113291561598,56,6.0,24.0,51.0,56.0
0.0356551818549482,0.0001246903311553,0.1322373692887621,67,7.0,35.0,67.0,60.0
0.0342634357511852,0.0001908472632609,0.1343089011957296,101,10.0,37.0,101.0,75.0
0.0319385118782384,0.0001654289964629,0.1355714357336543,68,10.0,44.0,64.0,68.0
0.0297454921202859,0.0001015970483421,0.1318479627370276,74,7.0,22.0,74.0,61.0
0.0305509231984486,5.961635861892359e-05,0.1322960640722305,58,5.0,22.0,54.0,58.0
0.0299384130945694,0.0002086420427075,0.132882699370328,67,6.0,22.0,45.0,67.0
0.0341690145432804,0.0001542089012217,0.1313771605491082,55,5.0,17.0,48.0,55.0
0.030471434080728,9.657536429581806e-05,0.1313798129558007,67,6.0,32.0,51.0,67.0
0.0304437894374003,7.39391980459601e-05,0.1289416402577808,71,8.0,38.0,71.0,62.0
0.0297609330568234,8.860792744248816e-05,0.1274088771906432,87,13.0,32.0,87.0,57.0
0.0358517281710949,0.0001050789260229,0.127587090770395,77,5.0,13.0,77.0,68.0
0.0367985944152438,0.0001796486831152,0.1251345798372693,67,7.0,25.0,47.0,67.0
0.0419723577797235,0.0001429541880497,0.1281637400388175,63,6.0,24.0,47.0,63.0
0.0419723577797235,9.625707813485072e-05,0.1259611188490446,87,7.0,25.0,87.0,52.0
0.0300947254735714,9.596176096234138e-05,0.12936176359648,47,6.0,30.0,45.0,47.0
0.030270377174007,0.0001360259630018,0.1249995455145307,54,9.0,33.0,43.0,54.0
0.0283905918168289,0.0001119701339082,0.126521280976634,58,9.0,30.0,49.0,58.0
0.0289620285591803,0.0001028336121713,0.1285327059667629,56,8.0,30.0,49.0,56.0
0.035574510693535,0.0003334757930132,0.1279391199349816,65,6.0,33.0,47.0,65.0
0.0291229542344685,0.0001535916873848,0.1264016967677906,65,5.0,28.0,54.0,65.0
0.0345446284416148,0.0002606124903511,0.1290033047478117,56,5.0,19.0,50.0,56.0
0.0330816743141017,0.0002110814448881,0.1304800772998515,56,5.0,18.0,47.0,56.0
0.0330816743141017,9.036807023217804e-05,0.1288034170865468,46,3.0,19.0,44.0,46.0
0.037548776715978,0.0001478480135406,0.1265683280669153,59,7.0,24.0,54.0,59.0
0.043195611461016,0.0002025909976485,0.1279709678540468,59,8.0,35.0,47.0,59.0
0.0388594642281368,0.0003283589321652,0.1251660138368077,93,9.0,48.0,93.0,58.0
0.0316506847739085,7.56744035982825e-05,0.1277003192350678,49,9.0,42.0,93.0,49.0
0.0992187857627449,6.896033193029997e-05,0.1364434165061803,54,6.0,34.0,31.0,54.0
0.0601478070020421,0.0001623919088159,0.1347943544387247,55,7.0,28.0,37.0,55.0
0.0374031737336835,7.93273284216076e-05,0.1332472860812577,52,5.0,18.0,40.0,52.0
0.0407148674130267,0.000109977343527,0.1317087113856712,54,2.0,10.0,37.0,54.0
0.0388073660433128,0.0001340242642079,0.1337315489490446,40,3.0,21.0,35.0,40.0
0.0445023579932869,0.0001489682671526,0.1340722565097037,46,6.0,31.0,43.0,46.0
0.0445023579932869,0.0001687203475739,0.1305944174527569,58,8.0,42.0,58.0,53.0
0.0445023579932869,0.0003891174950873,0.1275552110135277,52,10.0,48.0,51.0,52.0
